transfer_type,from,to,value,symbol,tx_hash,len
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x31d6537bd095ade47bacabdc52cb68709af27f12,500.0,USDT,0xc32f6d9a2f227616f03103017eb7b111735e6b736b731dbc098b034a0896ff7c,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfa83c36c601819ed5ea508f1e0e9225c074a9c4f,500.0,USDT,0x46b9a5fc0f42091f09f77cc223fca01fb75614bca1e76188661106572d1c19c5,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6e6993835715050016f5b10ca4a9df3f040fa63a,149.0,USDT,0x59c3a330ec6f2f8a47c0bbc9e21422f6f5f124e88ad79ca3681f7e5191f57cde,21
IN,0xb6097a2de7d75f70779c39d8ebc766e2dca6d5d1,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1970.4,USDT,0x455d813f70d6fae3120c6d20c8c2fde917b6bfc7b8eac872b17424e23d593966,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,943.21433306,USDT,0x9ed89aa2f8f7d318a641a0a96ab081fccf3f315aa865d36782531bb30e5ea59e,21
IN,0x7b07f44f0c9b58a372955ad8ea1f49a2df90f8a0,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1000.0,USDT,0xaa440d221d4746e1a7e48a2247798709a2f7bb2bf2b3955766508561cbc5cca2,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,468.26266066,USDT,0x9f0de30a2d0fe66fc39f930f3549d551dde68d86e01be4bd683e5fab72d1adfd,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7a6d962280feb4a5dcbd7c0b6423dd18cbac0e04,71.5,USDT,0xd1a3af399921617d58bedb232b2cbc557a3e0a2b49a588deaa468d800e724547,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x97e72847bf3d6505c9661a4a0838cb2a8c17a3ad,180.0,USDT,0xdc2c023925a0b1c5c87e4eebf0299ceafb3a1aa9dfa2b58e7d1d7b9506512fcf,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x201208b8fc4e6fb928f5c716a56dac9abb6c769f,1000.0,USDT,0xf7cef9a0166212f607f8034975e35a46f3bfc5a2413abc74c5e0ed10ef2eae10,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x28aaee55e9fe0d23e6c3ff3be7d43b278c968a01,77.7,USDT,0x49940bb1bc1ca0f2517ee416b343d811691596ff230db8110238ee294ebce456,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x94116808813d471cd3e58f1db74ca5715ea21a4f,580.0,USDT,0xe97a01265b5656d7ad3d3251d93005f1085ef61573c149bedf2660592c426309,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x37fb53acbc56f3bc60a92e9c506df28734cfd3fc,139.0,USDT,0xd0234017818491a0c5c3076fd64a25be4b13a56024c63a2d170e75f475446333,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7fa6a4f7109339fbdb8e6b027a6fcabc330d23d3,120.0,USDT,0x87b6dfce464a0f0820f89bdd44497e432e7b8d5dcd9751a1bac748197a4af59b,21
IN,0xc03901c490a8903c7e55ad3811ba6b734c79241c,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,100.0,USDT,0x0ce41ec291a3c002290a1ac858ef1d325fe97f0904c400ba4b96fc7b7351aefa,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,310.57346097,USDT,0x217c68b70ddb084ee0516c3a191102e8a26842aa1644b102a58939a7fc5fe6f8,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5efd59a3c5af0a7efd5767e13e6592ac172f0306,900.0,USDT,0x61915a1a6ca631f4f2b50530981b7dcc8d83d3d638364f7a96ddd504c33bcc05,21
IN,0xbcc7f2167f00dad18784d46ab80f4da740b6f5b4,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1698.35028079,USDT,0x84cbc37768957cc42ca0bd22e7445aebc6e179b8b619250725b16fb3d45f6afe,22
IN,0x5b7e8bd86ea3a0110ad6711c00bf14f70b8d0f8c,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1000.0,USDT,0x4ff38ce45cf1d94417742159c30fc75229363631293a49805b6c0e0425d24223,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x90838071c098bad2ebf82be00cf88540b962bfad,20.0,USDT,0x3c18cdcceaa572cd97b39d5113f64edcabb76cc41c244b773be86e7be31f87ee,20
IN,0xeb2d2f1b8c558a40207669291fda468e50c8a0bb,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,2189.6,USDT,0x2d6470862de04823645e59643990e9c7f02fc308029dd25b277bbf693ec3a357,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,1029.86986191,USDT,0x0b1e683aba0338c222801d4a4566fd10cd76d93ae22be096ed1da3d22878d575,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1164eefca3202ba449b46c132893559efb2b96ac,100.0,USDT,0x29a108addbc5ffcc67205af07c364149cd543ecd1a13657d93bd5a5c254f5f07,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc1c8129b04372797c7da8531c4c5740e739851e1,60.0,USDT,0x3f1d049357b66c6c642a1d6d7827df7837d15dee790ef2e426c630b05cfe9f69,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc37802bc21218581817898d54a4d9dfd8e8ebaa0,136.0,USDT,0x18599ca888e8260fe4a4021f1114cee78bd7fc7acdc6bf22c4723c5a4959efcf,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x24fa2042fd1c5149facfe6d3228246add1f1c216,95.0,USDT,0x4cf3eefae8c30464c61c4101a9d4411ea95adff8cf98dcf316a385e9856b2e6d,20
IN,0xeb2d2f1b8c558a40207669291fda468e50c8a0bb,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,714.4,USDT,0x71ed39b0f616e7d9cf566d239143ebea4ecfb195b604f4119787e048caf93ef0,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,691.63148651,USDT,0xd20ee9535ca44157dcdfe38c92a0b9713eb1f40be0c354e1bde8a61d95ff22d8,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5efd59a3c5af0a7efd5767e13e6592ac172f0306,600.0,USDT,0x5ef38c78fcbdafcfc012624e6a109bbaf50dacee7ea55f56764587a2c6abec24,21
IN,0xe2fc31f816a9b94326492132018c3aecc4a93ae1,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1739.0,USDT,0x4601799300c99bba69206c8409d1fc8d13c3646669b05935e61c2ce1890e4b1c,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,292.15948076,USDT,0x59cd11a6f81be4cbe3e1e48d834be78fe4e5c76884a03b6b214dd1a0e1f92694,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x68e2c29b514613e780ed8b70e22ad5cd528f2f9f,557.2,USDT,0x8fed8274df6cf05db0bff62c1c1c4f282252e9f34fd5f90e2db25666cfff822c,21
IN,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1095.0,USDT,0x26114c5d0fea57d4bf7601f12a207571de0b5ac04ab413f0995db3147f63385d,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x68e2c29b514613e780ed8b70e22ad5cd528f2f9f,300.0,USDT,0x569dc72aa0300e8e00a11fa51def39f928d63b25caf7cf0b3d5f548739f830a5,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb887abb657dfae64ec099d677c525ebce33b5de5,208.4,USDT,0x0fb7a87eb1dcc6a1c1c2e6f40f320481c216e12ecdbb06fb505ca52e8fe17d6a,21
IN,0x2b47bd91e6ee3ffe1565ab6aca358d77861ad2d7,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,175.0,USDT,0x45ccb48b58ad27ae0b2a798aa9c44ebb5c342d42d8f13d5dd47ffba004683825,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,305.4110824,USDT,0x75260ee9af9e3e2ed2e35f720fd28422775e74dca2ec5db121f4337c70376cad,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x139249aa275c05de464e7a7b2ecfb8323daf82b4,100.0,USDT,0x361db4c97fabf267230850ef77f56bc0da594a0090d40673497afed867d6934c,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0a2f5aa40a3376143a20163bc5541176a3d5a9e4,100.0,USDT,0xd0c316236deaaca69bfcf6dd796a420e6524db448faf6e1051d090bf43cab594,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,647.72808839,USDT,0x56ab4e6b57a608dbf8265b240e476b11807c26a0705ac98f8ee3c20d6009990b,21
IN,0x5efd59a3c5af0a7efd5767e13e6592ac172f0306,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1500.0,USDT,0x4f080fb28f5c6e7176309e5f1b86d6d9cc905241470af9603b9e3ef0c6763895,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,408.1069326,USDT,0x4d9d132004ad0cbfc4baebaf1ffd0e1698b43895e2ec81d4f96a8a96f9fad7f5,21
IN,0xf6835b2f3ec94df6322277f2c14a6fe7e6ef4750,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,194.0,USDT,0x2c1088c3ed00f9e4370efa403175e45431e7c2e064bdba873cb5cbf27dddaf8c,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,661.17883056,USDT,0x0e5b25698f43a43025b83c01cd4709bca8f6953167670834a034aff22a2fc809,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x846cd0a09f1eb8f77428d998bb461520bb86a146,367.7,USDT,0xbfdee904dd5adafd883560e6e8673fea62d0cf043d56642dba12fece1c9c409a,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2c94fcda64591025ae5c5619f4be8685d0bc08d8,100.0,USDT,0xc04018b3e9fa34a0ce7333fc25c895a5f329f0cfe936313df7274e5d53282d37,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc13258e384ec9312c8f42ea655a5dbe3cec4c185,200.0,USDT,0x1bb286e622a66b3b7107cd62228c55483372d7f8426eabb0e7f0bd8b160082e0,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5efd59a3c5af0a7efd5767e13e6592ac172f0306,3000.0,USDT,0xfcc405b2ce4b034f0afe7c1f2acbe955f32771a5b6f4df9521ddc89006c5b35f,22
IN,0xe2fc31f816a9b94326492132018c3aecc4a93ae1,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4487.6988,USDT,0xc72b8a718847f6f5d375be60808f8813b0f058d3eade93b119b7f991939dea83,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbf1cb8818bceb68904158df445c487d7aef08171,2954.0,USDT,0x021892c5ea3795a23ed8c746ef278b9f5b115f97635e5bff9163d6262caac1ad,22
IN,0xc13258e384ec9312c8f42ea655a5dbe3cec4c185,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,USDT,0x8f0dbf791a788022dfc71f07141d12a9e75940fe453c348d7c3fd67997b9a0e9,21
IN,0xc13258e384ec9312c8f42ea655a5dbe3cec4c185,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1497.0,USDT,0xdbf194567319be302eb2ba656ce3e2dd732b61ac80bcd834559b28e6b3e0ea26,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,666.49565975,USDT,0x050c24ff15a69f514c3f0a4b72c19c4477d9d14d60f10ea77326672362c84dc8,21
IN,0x2b47bd91e6ee3ffe1565ab6aca358d77861ad2d7,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1500.0,USDT,0x4e12f4d05bbaa46291814f844807443324c60047602b00fce07351017a4bae8d,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd06661281307b4dc971874bc23e5ef9cea52eeed,200.0,USDT,0x456b90587718143d6d8750c539a5a22f1f005d38fceeb4d53cec94c0cf5edfdc,21
IN,0x41f5dcccbfbc445ee595bce3fb9a6ac6c7d11811,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,335.0,USDT,0xb615acca8be09f2fe10938af8c8e078ec7af09222e9a3c0b6348245642c789b1,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9b86299deb615a33e24dd067383931098217142d,200.0,USDT,0xc6eb8e8e3db0a9dc7175ae6fde01b2ed8776dc874d4b9dbc6836ad913f2c34e0,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1b561e5a184e181238fd75e760cb7cd73bdf3355,100.0,USDT,0xb62bc837ed404cd05b8c79217a60b9e09bc37a1aed7b5ce927bbe5beea895bbc,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd6fead7154b9e9e7608d6d5d9cd00dd1551c102c,100.0,USDT,0xa7d6c2f3e046db665c4cd2c0c4d22f20517efc71760cfc21da00d065dfde3ec2,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,685.65496962,USDT,0xece8195fc2ae0a7725651ec0bbf17a383496173d2d64e7becd18290883f6c717,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9284642d75826eee30d3351eb0e5e74970fc6f78,1100.0,USDT,0x211937cbd8bfc86822ef051d51b48db6310a90cf920febf6d5f7a5b3d5456790,22
IN,0xe2fc31f816a9b94326492132018c3aecc4a93ae1,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1812.07,USDT,0x36bccb97507bc236ed60fda3cc7f8283d8186881399ad94fee822c2b3fd44642,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb76752adbd81712face9edac729f4b35101021b8,100.0,USDT,0x3bbd028b6036728e5baf0f14baf5cb3856bf0a6d166641624e75d996b1b307e6,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x26cdb3e316cd9cdcc2814616dee5e2c462596be3,350.0,USDT,0xf332b9a465efc120d109d516b5dec047d53513431c3686601c3cad67ea5a552b,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5efd59a3c5af0a7efd5767e13e6592ac172f0306,30.0,USDT,0x6f2bc35b9a9c695adf2075fa4fde633f39d7309bf9a0b967ed3adaa17f4c81bf,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7fa6a4f7109339fbdb8e6b027a6fcabc330d23d3,150.37,USDT,0xf361f5af59673d69eab9e8819f1640ceadb4cb91505ffeced8f1fe0f4f305956,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x24fa2042fd1c5149facfe6d3228246add1f1c216,222.3,USDT,0xec8b4006c2fabade1af6da7b3e2383dbcc1b404cf8e89bc702165a5b1ac97c3e,21
IN,0x4d9dc7a8c90a83a40c8824e338078458b4fdcfa6,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1155.0,USDT,0x832b83a6c6633f2c803c2f5e581fe1237bbfac4c8df5fd284d82b016972baab2,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2d32e5d2e8fafbb675c36878c63f1191c48b15c3,100.0,USDT,0xf75740744da74c2ceefc76ab0b7977c9236425f0c441a48ddfa2cde8046ce4e8,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9d046288e08ad12f7d1d6f5c569d533ae57cbb55,680.0,USDT,0x09b261476ecc92071f28460406420328b6468b94cbba3072582ed8093d54f0c2,21
IN,0xc13258e384ec9312c8f42ea655a5dbe3cec4c185,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1137.4,USDT,0x14c33803c89c0c0bd966f9d9f2ada1edcbc71cde522dda977726c0306c3dc543,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb6e001d54654392b99f1ac0e1f6011bd2136e45d,29.85,USDT,0x989371cf98ae61e2409206721f2d9a161d3309de42f7404b4366646b5e43db05,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb6e001d54654392b99f1ac0e1f6011bd2136e45d,2955.2,USDT,0xd289db049c44918c3e784f5d005407ecfcedea21bd8886c34ceff7d793d6ac8e,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf5fef4d7e5306175d37e808378c70559991d7c4b,50.0,USDT,0xe7d833655e16c544d3c2c86108f93420a9c638deadd2394456af61d0cbb73901,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf6fd2a9ef635507458b591a25c507fd3d2a6cb40,149.0,USDT,0x10b50e57962eb88417ed455bd544c6435a1dfa705a4caff36cd8525e5d4e01d2,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfa52f15c4e0b282b47d51b8eef6d15d830e7b5e9,14.4,USDT,0x7372cd642058e0794d988a22b79d0c396887efb0a5e47d70748eb49ad7f678a0,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,693.91240744,USDT,0xf532491c1dece262482fa57e6819ca8bfd13f4dc796400c24e218362cdef330e,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb586b8ea8a9bfa2e63426934204c861b108f7eae,50.0,USDT,0xe00f8afad61b5a3821bee90d92faefc660552e6f731ef11b7107c0cf1f03d083,20
IN,0x3b9c429796ff9cea499e4311bd336bda1a22f385,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4000.0,USDT,0x7119df79db74f7a98e702e39f233df466801e35d0b3e919f635dc03b308d4794,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,178.5519141,USDT,0x539be0c22ab63d06abfaac56d4a9bde0517b3b77bb817fd962b59cedb6f5d301,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc361e6ff03967bedfc868602e6d53ca82a17a198,100.0,USDT,0x4787f8577de31aab90680ec08e581cc81c2083d6d5f61fabef057caed84d4dd1,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfa52f15c4e0b282b47d51b8eef6d15d830e7b5e9,194.0,USDT,0xbd73518056b797e3b76ede11cdb03f11b49f8208d38428b8e4d8b2e2f309f988,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xdbc816dee4f2c2bea9c8246f382eb7a5b18cc91c,938.7,USDT,0x78d0573c659d6b23c70679c7754c60da118d11470c18e00a2464629dd1249511,21
IN,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,964.389,USDT,0x4f9aecfeb144d2331e7d2617577cea99e2a5a679258353ae7e4943259ea0b6ee,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x07a3edee319eca3f9450fc7669aad266f3b046db,14.5,USDT,0xfa7648b21abcb0a8b2e71b829346a242919091b689341511d82dedcb8e6d5700,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x91e9ab9b6d24c534d1bf04e183d2c37c14196794,2093.0,USDT,0xc0f1d4fcc55ba1107678bcae8149ca814e943cb04bbd2aa186743738f8dcee8c,22
IN,0x55285b8b32cdfb52fde66fc81f8bcd83b723148f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1960.8,USDT,0x1baab524eee487333f6c2d3a12cf3168be13fd4b674f6e6eaf05a87eb537bf97,22
IN,0xfa52f15c4e0b282b47d51b8eef6d15d830e7b5e9,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,300.0,USDT,0xcc7121aad30659b0fc535395fd64ff351b36cf31f93d942a12a763efb2af130d,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x75f3c8208318e070d365c1bc38d19843aafcf342,11.5,USDT,0x90431cf46f5eef73c2f5ec1ba3eb0876078d105156134e33e3dc111a014cf1f4,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x38df80bbf560b1b2cf1f77c28b888ca3cc915b68,941.6,USDT,0x8462b07037c2ac2893550b591fa428e2290c882040883acadb77ebd508f17db0,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x681ac4b1644ad25a2545b6897f84cc95630ec165,10.3,USDT,0xc751c4160fb3f3eba3dfc3d40f8c235ce92194ab91f0cc93490ee2da9f42537c,20
IN,0x55285b8b32cdfb52fde66fc81f8bcd83b723148f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1000.0,USDT,0x0a83cf05913ae0da56877d377d6e14592e3663bd8715ef53f12a39f9416f1978,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb9cf5314154d899175fe7e271e60d3ce536995c6,223.8,USDT,0x183dde19fd3466e761778abf49bf5be28511933740149ed1579f7872abddac7a,21
IN,0xd10f10f94fee4a1b0a49f1087a546ede74d4e6cb,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,35.0,USDT,0x55498aca32bc97ac4f586b07fed9b33fddcff35337935ccfc17e793659f12417,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,488.88875923,USDT,0x4fdea460e1444e58784d8cba6d1a13aed958c0ec37b417cf13feed334b57756b,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3f90eb0d577b58035efbc62aee676f997c32c100,174.0,USDT,0x842b9f44a35a09bbe602a054e540f59d4a7381060888d30dac07f6c257de1fa3,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x38df80bbf560b1b2cf1f77c28b888ca3cc915b68,7669.0,USDT,0x0a2370c5f25ddd5e91dd6c5f996463acee269434b489d24f991cdb0b4043cd4c,22
IN,0x55285b8b32cdfb52fde66fc81f8bcd83b723148f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,7704.0,USDT,0x745d111002c1f53ab53539a5fd00d5bff303ec0938c12afe81706c109f684553,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x38df80bbf560b1b2cf1f77c28b888ca3cc915b68,7576.0,USDT,0x69413fd34d0e9a4777ed8ad97ed07e4f67e7d820189ad8df06be462c09fc5501,22
IN,0x55285b8b32cdfb52fde66fc81f8bcd83b723148f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,7610.3,USDT,0x1e8c82666c623291cf4b2036285c63fddcb6220c9a122898a491e79c5dcaf885,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x38df80bbf560b1b2cf1f77c28b888ca3cc915b68,9022.5,USDT,0x5f70d3d2ece7015d1d270ebb0e8dad38bd1fd19c8f1152b0d228e938c76fe68a,22
IN,0x55285b8b32cdfb52fde66fc81f8bcd83b723148f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,9063.5,USDT,0x640a8d61f10850c8bf51c2faf6c1dbba932f8628a9d9c72284ff9c98054cf80f,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x38df80bbf560b1b2cf1f77c28b888ca3cc915b68,6797.0,USDT,0x33256341785616ac74479d728c084afab42277b784e6be30e52b52047a48c63a,22
IN,0xcb7677fe6c70df62d9a8c8d5c3e1d7c2b7e58bc8,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,100.0,USDT,0x4d941eb3650f618a9444b7f93d51bdde1c98470851ea40a177758987a534306b,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x24fa2042fd1c5149facfe6d3228246add1f1c216,224.0,USDT,0x53e4218ccfbe8ec36b1688ca9adde235a3351cd77b387ba7910b2c1bb6f12f70,21
IN,0x55285b8b32cdfb52fde66fc81f8bcd83b723148f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6797.6,USDT,0x8f6730b2f497619a91669a3133cfaa230814de3b71b5cdbf844bdccd57121b40,22
IN,0xbbb5a3829c29c8b49b82a8941447df645fadc8ac,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,201.0,USDT,0x5e9dc590f9bbcb066b0cbebf80fcfac08764adaacdfa2576bad6b53a06d9189a,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9b86299deb615a33e24dd067383931098217142d,560.0,USDT,0xbf3fa9c5305e53c1e9dea9cbd7cee0a33b479644fd10efd801c94f362fc72313,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbbb5a3829c29c8b49b82a8941447df645fadc8ac,200.0,USDT,0x21d299dd8753c5d1e2e341eb5c547a15e6aeee90ad0483c83f2f76709c299075,21
IN,0x4e6be7c217329bd71b98ef652dea896780b246ce,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1300.0,USDT,0x35e8eb28c74892776b9949408c1dc2b55f6972a08696d103ef667e1c3eaf412e,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0ed6b9b918eaefcd0b9ff6eb86ae02516c3c857d,448.0,USDT,0xe13cd67448626468adb7b53c899ba0474a98aef55e901fcf1ba34b062f5f2e51,21
IN,0x408842c6e2a42b76d2d1272b7268f76e5d258e69,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,451.0,USDT,0x3e88762c7a898ca697ddde0e507608c3d678a31a8a121d0befdd71f02502beff,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4e272f2a95d81e30eeedc6f9c54a57227e210652,2003.0,USDT,0x994ab5673e21eeee621789021ad876475b84c4e11b57b5fe5f8c03e9ec483e7b,22
IN,0x408842c6e2a42b76d2d1272b7268f76e5d258e69,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,2021.1,USDT,0xa24d8b7ce0e864d3e15b34208724a8afa4396b53f1ca9d4c83f0d77ad0c56647,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6b230cb7f660070a12f285210ceb0e2181ae40a7,100.0,USDT,0x0c3fa3fa9bffd7c1a5dc69b7417821b032707ced550e17514dc01b1b87faa993,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf98f49f2036dc17c0c0ae114a1f5a17679430e09,146.0,USDT,0x24312986c173e26c36e577c340fadc3d0e8753164fe324948415079815916b27,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,1068.25528419,USDT,0xa19c862829978de0385b21ed8276573c98311cba0f863e3543162548bed12f33,22
