from,to,value,count
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x48d552add926137976bfa906793bc9e09f3c52da,7716.0,1
0x25d80f6bca3050b5b125016eda1eb01779b65506,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,7679.8,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4b17c90bdbb70dd31170b544f8d75e49c9d15713,7629.2,17
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5261b0402bb7c1a0d2d826309d2947bbfe090ac6,7604.51,25
0xa0a79ef9f699e31f8f5ea344b0da56f18940af5e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,7578.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa15a69a9654e8905f4cb113d6d191f1bc2f6c213,7563.0,38
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x30e24d533e2778ebaeb6c97414fa137c1b7d1337,7534.5,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xddf7c715f4c1dc83a05549538b968a177c5c636e,7529.7,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x98a2028153e0d202f1d84c675760ce747d19d162,7504.53,29
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc9089aad2aea77ee4e90f47bd40712dc9f65348e,7500.0,1
0xb6e71c4c4f7f015a7902469d43c44fe725fd6972,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,7493.0,8
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xaae1b6ef53bb45684bb753317223c32cee5045da,7490.7,79
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd00c7c2f19c80105062f098549f431c433b1b4da,7430.0,8
0x4b17c90bdbb70dd31170b544f8d75e49c9d15713,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,7418.0,8
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc0286341083e9cfa85963b38709f38f307d6f0e9,7362.5,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x241a5131f21f866be5b8f1f62a354f5774bbe9a7,7353.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4bab66aed0787e92592b81cdda7182efd2dbadd1,7288.5,7
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd88d6f985260fcd20b881218cd92c41dfb268098,7261.8,5
0x730dee670a21f0ca7c3a86b225e33d6df559060e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,7202.04,8
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd5db2ffb7a099dab5241a3739eca002296981037,7192.0,6
0xdfe1547ffb7dab34169ae76206e9c0e0593fbedf,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,7100.0,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc430c7e6b49d946bc7207fb31168e18330ec9edd,7100.0,4
0xaa47cbb051259049891c74ab0dee10a599960028,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,7000.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x22a7e32651d5394d656c8269a3d76bc131cd4333,7000.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x219c5eded23d488c9b8f4c00a5d0b0b7a1ed3fa3,7000.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5b5f722628c7f950c471727304c47d60e9f416d8,7000.0,1
0xc35f5ce15eac86cf583f6b33d37bca4ebdb8acba,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,7000.0,2
0xa81baeb9534e7487d00923feb4fa9beb65a12ae2,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,7000.0,2
0xaab7e0855e934baec8b493c971df407d26882160,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6996.0,9
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4de42c5692bb79d7a9f4906726717ddb1f2d7a7d,6955.0,7
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb6aaca498a335d4361fa4e1b3020e6f4bf568536,6834.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd861915f60bf4e752bf8c0152f9dbb950987b4e8,6700.0,10
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x48a64ce3622aa27e54683195cfde134c73f70d59,6678.0,2
0xe87a4828100d0d16af5fe9bd4796b5f4f7305b2c,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6669.66,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x33a5eb905008079fa543f48dd1bf3a324efbb564,6633.675,20
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4608d01530f2c6d741df07af19a3e9688bb059ef,6600.0,10
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x35a63ccaf63e235837f301f9f3653e56b9728166,6583.4,11
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xef7e25487dce7f5ca6c72a48e9c734958f2bb194,6556.0,4
0xfc3432b0cbe50d9c1bfe34d2795460d3c6eab39c,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6528.0,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2c02f1f6afd78beea662533861fa34443bf73769,6500.0,5
0x4bab66aed0787e92592b81cdda7182efd2dbadd1,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6500.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xae231b48f936d427fb8f39045b9ed866ac53c70d,6470.0,18
0xd52f9938d64bbab64dbe71db00ae69204d1ca1d8,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6462.81183014,10
0xc49bebe6673f874baac64864f69b6d490e5e6e8f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6440.0,11
0xde03a8d853c467ce17f4148859b55ad9f351093b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6408.0,14
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xdf8cc5239ced222db5902f4b020fa92fc7131036,6406.0,12
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1b476499c1118a533daaa3b2e6aff57d39941ff6,6400.0,35
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfef82a661a28f80f4eceb7708efb8dc29075cf9d,6380.3,3
0xacffa40b2d3f61f44a92d42bd0475075ae021e82,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6349.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6bfa82b0c5d3eac1e53aa11778e50732276efb8a,6306.0,5
0x9c2a29bb4c902fb046dde3e69ecb41aeaf554cf4,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6299.5,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe89278cfe38f04e2a468b434e80c2a4efb77d126,6278.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xccc5e0583c25491d01d79b3b9b1f5bc67d5a21ae,6260.0,12
0x9d0bcbf5aaa6ae5551565c5e41ccf32e67f9aab2,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6175.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x61fe9ec004a48489d0e84a4c324db03b5d929256,6154.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xecd6ddc7896b14e2e1690cd328aed3bcf3548c25,6094.0,11
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8198597e386db36bd736110df685abebedbacc42,6093.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x37425780eb0dfbcd10b571168175fb84d4f43222,6064.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xddaaff8981d2bd3f788ec7d3cf553796f0c9f561,6062.9,53
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe29805104e9817033e6bbebc31be6353700c3cf3,6000.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x18359415ba5e4446ae15b835c1992418e963f09c,6000.0,2
0xdf53169c6b789596eb79ab4a1728a3bad083c25f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6000.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xdfe1547ffb7dab34169ae76206e9c0e0593fbedf,6000.0,5
0x2ea20659b11688d8ee80b28e090c64a709eaeb61,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6000.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb2aa8ca212ead5ba2e496d06a5ac230d1fbf0c23,5992.2,23
0x0eed123f6ca3fd672e3371682b58881c22e93583,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5990.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0c77240e8bb3be04b0363f04b64cf6a266c252c0,5988.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1b8282ca568af26b8f3919d897f9b7ec155f1407,5952.4,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2218f652dafb8889f92973531e51d149f6eaa069,5936.6,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1aaf08f41223a46f20c1f75ed667802db2d90d5b,5914.0,7
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6bf21ef62b1263fc4ed4cf48b27696ca3e12861a,5911.015,16
0x572b712c6015273659daaf965e0a387685d91ba6,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5890.5,7
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x821fc36d1e618e43de82206c68c693b6e99942c4,5869.0,9
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x49b034a70f7d6f84b408c71d685f583149d66091,5800.0,5
0x0c77240e8bb3be04b0363f04b64cf6a266c252c0,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5714.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xdd78c401c63f75d5ff51bcaf2e85f055ffbaa7c8,5700.0,16
0x34cff7eb63d7f42e673f8f281138371968132572,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5617.6,2
0xf2450d5a794744752de4dd60277aafe62882df0c,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5500.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd9061423156a92a7f0c186a121fd505b4318d3f3,5500.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5a46cce3361c3362609456384606cbd24dbe034d,5500.0,3
0xdc5783db1cdcc5839b914f8fa3aa36a511e46cba,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5500.0,2
0x340318bb11c5e380f1e47368dfdda22be4ac7f7f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5497.51,6
0x02aa80cbb48c32b27ebad6d00ca68961d695c27c,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5480.5,4
0x91eda4b6d5d570f7421cf29894bf4b1c5692c143,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5420.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x934bb8a24024a272bd0573bad3cd1b85d009c749,5402.0,8
0xfa52f15c4e0b282b47d51b8eef6d15d830e7b5e9,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5398.0,19
0x404f11dd1179681eccceabd49060dd5d000a605b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5395.7,1
0x30ad9e805586bb54827e809e7c2045488ac78e56,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5346.0,11
0xcbb48092a750cbc9361a56e3995be7d7caa6d4c3,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5336.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4c19a80a3cac009c79f96f1113705d0c8916d358,5300.0,7
0x432f6fe5937e2b8726c68ae1c5da78ba1ed0bc24,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5284.1,6
0x3339de856d692ee78885818e2a8f71920e0b7fc9,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5225.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x610638faeb935452c6a51624568eb60032e05b61,5211.46,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xab5354310302182506ef5964b77a76c0d1c71214,5208.5,5
0x9284642d75826eee30d3351eb0e5e74970fc6f78,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5198.0,9
0x1e1a2af62882bce5421eb8a991d4c1dd54850173,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5185.9,4
0xdb5f6cb0c453784569e4f8d13286c43d0e83008f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5126.54215569,1
0x4a5ff3af431fc21078bbe1d31c00059755128da0,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5117.39916911,10
0x8d99389a71fbca8a6073ac264fbbf1f1cdbfa1ab,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5111.72,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbb9a4936833ffdbb27333bf1762906e1eae4c420,5110.95,10
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3fa2df01a6298ba35ffb0df934ff2a542eda4224,5096.0,34
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6e19f0b15b9d8127d7740dcebf395231e3ea1a33,5087.2,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x317dd5ef242221f25902a03b0d45114b47ff7b1e,5076.0,1
0x3f7e35de1b808c210829849a921ece924e264eac,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5075.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2b9858d52cbe96088781ca74588014bcebfb3cfd,5000.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x250fd0c0c730e840c5a533a859ca10375aa727fd,5000.0,2
0x926b56b55438cde6270a3e3ac6a3b2e09057d459,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5000.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc3b0bb60498cbab7317e896f8a9bfe69366a3e28,5000.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x05bebac904ada0a3deffd61ddadcd8ed2ecfcee0,5000.0,3
0xa0ef6b0e7616262030e28498bd4b72931ad43208,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5000.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xaeef261ca2d73c8a380d8c33039f741e4ee3f075,5000.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7d20179fc63745708c8cddf68de0417d41a732f4,5000.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe87dd6ab8cd62fba6b23ad091cff232e06a9093e,5000.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x29547c4776596b0a3a1822ab6ddf984c4ef89979,4984.13,12
0x17442a22f1abb9f7f6bd8d0d7aa9a297c7bd1ef0,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4982.84,2
0xc02290b5b8cc99994946736edeb23acc87b10d6b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4969.12916176,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7de16fc9d3d59eaf17e52d9d16cc707bfe2e0667,4941.3099999999995,27
0xdf8cc5239ced222db5902f4b020fa92fc7131036,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4940.0,8
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7ed6da4cbc3db50faf9c12a66c254ce78238d996,4883.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2470874c5a70e9ca7ec84c5a6190d3b6ea19933a,4858.0,7
0x6446077ef9f747acdc07a7c7fd46cb3e419472fb,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4850.35,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5fac360e7a721db32b707120e66dccee1d4ce537,4850.3,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb22c0a818ec93cbbd72b1a49fe0e9b7599adc6f8,4800.0,7
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4ad3f1bd9e08f619a07cabcb8ddb6bf234da67bb,4798.0,7
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x41a0e71b93d65e4d4214f73d293cd6997257c991,4793.2,4
0xd1e1885b165b1551b95b09db44d77ff35325cbf4,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4760.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe7b5fff879430e6e831001fda7cd06ccd17ab7fa,4748.0,11
0xb78ed57e7c7bea93b565a457c3b0f4d8efe419d7,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4729.6,2
0x139acab255b1d04ed23ca0e093dcf21408706317,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4705.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9284642d75826eee30d3351eb0e5e74970fc6f78,4700.0,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xdb5f6cb0c453784569e4f8d13286c43d0e83008f,4651.200000000001,2
0x1fde7f45e7edf62029290eeaf6e41f6b8b743421,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4651.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa9c1656c915930beb95783ba60d3903ca9d64182,4630.0,1
0x4da83adebfaa36017149a5f0d4b99e4e27bedc82,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4628.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x79be44d13601f5fab0eb8562d0f06dcbf84c2b17,4627.8,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x61c4a9701faec5f0e0b5b47300e00c5d4f158370,4620.0,17
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbc56c3bda75206defdeec3807e4df76a2cb9cebb,4604.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa3435e50b708a9520b14f2dc22284d1e2338cffa,4600.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd1fbd14d814419812b9144c5cac2e12cdf7aa20c,4600.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xce0456e9ee8c1ae2c8b4805c2d71b9807de58809,4577.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3cc820b70d83ab944078a943f530834e3ed0e9d6,4571.0,1
0xba026a3a06e7cad119743e582c9315e099da7e76,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4559.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xdb401e3d35bf35a5eeadb9921142dfe6f206de82,4550.4,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa6462747946a67a630a80b1b78e00fcee2e7292f,4547.8,5
0x3e25d8677e92ee271f0ca6316aa73a7f0bb41eda,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4547.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xcfe78c7638e852cd921f2982c5b468777f11ce7e,4540.2,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x17dbea303972059a64969302b015dc93829ff645,4500.0,9
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6e2cf68f40ed27995a5c84eec6c4210ea175f46e,4500.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x889ece8cf8bd7586ceda75933dd8c504e68e1bca,4481.56,7
0x4cd4f0d7ae8d3828768f44c1f92e66f32cde7bcc,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4478.1,2
0x801879bc1a0221c6b22f2e8c588cb53b4ac44356,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4427.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe6946545071a69810b701af5c493f23b7525e063,4418.8,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1d779376e1dc3a370fe8858f730eb147324fa011,4412.0,18
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x98076d23b220ae300c15e3d6ec20b6cd826cba9a,4350.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa4577e01cdb81899cca35d558b7099ed94aba4a3,4339.2,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x87f17802c9f48bf741eaf97ef2c9d07982e65c4d,4328.8,3
0x7efaef62fddcca950418312c6c91aef321375a00,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4289.18096145,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb3f979a5d846c96ee1bb494dbeb2e821b21cb96d,4275.5,7
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1a68c719d10e79092b9f7105cd6cd8a037f2ae6b,4263.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x94e34a70d24b90ef6dfc91ced897d7b3ba07066c,4251.6,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf36471fddf6606e74f09e1a0203c83340e10f9bd,4211.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbf7aaadd0184bd883ba081a692acb6e5e5390c10,4202.0,2
0x5a0a96b99b9c550ee39ccd404200d72c3cbb5f6e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4200.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x541168bbc3e439a68e448339cb9a7e3e25078fed,4182.0,42
0x3d2efb397f314119ee3a98d7486597a21ed4f30c,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4170.0,9
0x45580b55a1560f6a319d536be28701a1a1376943,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4165.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x35f3b790f73e0262a8979ca54cebf57cb062458e,4164.4,6
0x8a28132b469f3d715b4cd6889c6b3fd22c2ca3ee,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4162.8,9
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xcc356ecf47c888bd092cfe6305375647939b03d5,4162.5,7
0xeae6b2720c1f476da7350d7613504de45115984c,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4150.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8371b8aa96a8c50848b2dd3131fd95a09c36e75b,4140.5,8
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x01e8a766597619f71aa4d6adbcae13248482bc2d,4115.0,2
0x06484969555854eb9de98e2db864e61ffde3917f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4100.0,6
0x4cc8946473bf3694922861b5dcd2e02c5acecd5b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4082.7,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb44983619564236b0e6aa20b5eaeb0e3684c395c,4063.8,10
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2a05625b8833c443cf1b7c502be03464afc06793,4057.3,4
0x4c893d7ec0ec07b9c45f2c6cebb22623576f8b2c,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4057.0,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb8db24af36dd27d17bf72d5ef65e397b11c44bcf,4021.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb16691b359f58bd16c99fd1401b3bb8a9b017f35,4012.0,3
0x24fd7de22b4a616b3a78fcb10d259adb521f9006,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4011.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa23578ddadd67b22c5553154a11bebf3605bdc3b,4000.0,1
0xe31bf909629f555d2619f1e9e9d25d6bce9ea022,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4000.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4e9e8cddcf234060c857667331a02e9a698c21cb,4000.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe9e6850b8802c9a04aa854435eaac13c8f9a8c4d,4000.0,3
0x74b31f779a59eb038740747beb8dd16446b3b88d,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4000.0,1
0x1df4921990288c9a4649ed634940b8261363dd34,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4000.0,2
0xe85497834979d60b2709cab01b3b811aee98bf30,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4000.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa83471a555dbfe026a7f20fce86e7b6cc2b27fe7,4000.0,2
0x3b9c429796ff9cea499e4311bd336bda1a22f385,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4000.0,1
0x219c5eded23d488c9b8f4c00a5d0b0b7a1ed3fa3,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4000.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb224c89b86200e82694931c40652016a99000b0b,4000.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf402ac15a52dc711f4c3d955f57ab60ded2c7cff,4000.0,3
0x645beaa636aa50424b496967b27de0271e3022a4,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,3999.0,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf5fb401cb49a25fb51c49f7d3622d8b580f934ca,3980.0,9
0xb6097a2de7d75f70779c39d8ebc766e2dca6d5d1,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,3970.4,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xad4f55a22107ce0461271e9bb7eaba8d4f7c2d02,3968.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa3b0d61db9ec60408931bd6a0f43245fc6c36e26,3950.0,7
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x29e6e9c36e5917d3ef2bbdf20c43687a7c5742de,3935.2,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7d9101dddffe8dd522c25e28bb6b65f609cb894c,3930.8,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6d6565176ef8b5536a6908a55e240f8c1503c1d8,3911.0,1
0x0dc23e0b84f3fd4be3c5bdd4b77f555f8fd0dff5,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,3882.2407637700003,3
0x49759ebdac64aa8e88e1190cfd771a2c26cc2063,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,3880.0,10
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x210f50e65d788c61f78a5e4f443337611463a687,3874.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x895d84e04a4948ef44a26676498f4c0627d2f754,3858.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x65f495113d9b04b94587216e3873be7b2bab0939,3855.0,8
0x2e8a05c12a9e5988709bc5442cba93ab942a8373,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,3806.4,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3f19445cb86edf1b63f13e633e2c471a1fad8828,3719.8,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x08723a4bbd13937050a9731b983e5cdec2414145,3696.7,16
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x86ef4945f3dc0d9724966584c0b1ba904313acd1,3670.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xba8295fbb9e390558979921bcfbac09e9d4f3e00,3661.6,7
0xe1683469ff782d50e54e14bb364a2673a915794a,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,3660.0,3
